"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify PUT /Authors/{id} updates an existing author successfully","1128","shouldUpdateExistingAuthor()","","Tue Oct 07 11:59:56 UTC 2025","passed","Tue Oct 07 11:59:57 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldUpdateExistingAuthor"
"Verify all Author IDs are unique","4","checkAuthorIdsAreUnique()","","Tue Oct 07 11:59:49 UTC 2025","passed","Tue Oct 07 11:59:49 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorIdsAreUnique"
"Verify that creating an author with null fields returns 400 Bad Request","492","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 11:59:36 UTC 2025","failed","Tue Oct 07 11:59:36 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Verify that creating a book with empty fields except 'publishDate' returns 400 Bad Request","471","checkUserCanCreateBookWithEmptyFieldsExceptDate()","","Tue Oct 07 12:00:13 UTC 2025","passed","Tue Oct 07 12:00:13 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFieldsExceptDate"
"Verify that invalid author IDs return 400 Bad Request","477","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/abc should return 400 Bad Request","","Tue Oct 07 11:59:44 UTC 2025","passed","Tue Oct 07 11:59:44 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify creating a Book with only one populated field behaves as expected","446","checkCreateBookWithSingleField(String) Create Book with only field: id","","Tue Oct 07 12:00:08 UTC 2025","passed","Tue Oct 07 12:00:08 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify that invalid book IDs return 400 Bad Request","477","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/abc should return 400 Bad Request","","Tue Oct 07 12:00:17 UTC 2025","passed","Tue Oct 07 12:00:18 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","1140","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 11:59:55 UTC 2025","failed","Tue Oct 07 11:59:56 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify creating a Book with only one populated field behaves as expected","465","checkCreateBookWithSingleField(String) Create Book with only field: excerpt","","Tue Oct 07 12:00:09 UTC 2025","passed","Tue Oct 07 12:00:10 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify that creating a book with invalid or empty publishDate returns 400 Bad Request and correct validation error","490","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest()","","Tue Oct 07 12:00:15 UTC 2025","passed","Tue Oct 07 12:00:15 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when idBook = 0 (invalid reference)","1090","checkShouldReturnBadRequestWhenIdBookInvalid()","","Tue Oct 07 11:59:57 UTC 2025","failed","Tue Oct 07 11:59:58 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenIdBookInvalid"
"Verify that user can create an author with all required valid fields","3098","checkUserCanCreateAuthorWithAllFields()","","Tue Oct 07 11:59:32 UTC 2025","passed","Tue Oct 07 11:59:35 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify creating a Book with only one populated field behaves as expected","484","checkCreateBookWithSingleField(String) Create Book with only field: publishDate","","Tue Oct 07 12:00:10 UTC 2025","passed","Tue Oct 07 12:00:10 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify creating a Book with only one populated field behaves as expected","459","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 12:00:08 UTC 2025","passed","Tue Oct 07 12:00:09 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify that each next book has an earlier publish date than the previous one (newest to oldest order)","29","checkBooksPublishDateIsChronologicallyDecreasing()","","Tue Oct 07 12:00:26 UTC 2025","passed","Tue Oct 07 12:00:26 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkBooksPublishDateIsChronologicallyDecreasing"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","467","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/0 → should return 404 for nonexistent book ID","","Tue Oct 07 11:59:48 UTC 2025","failed","Tue Oct 07 11:59:48 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"PUT /Authors/{id} with non-numeric path should return 400","473","shouldReturn400WhenPathIsNonNumeric()","","Tue Oct 07 12:00:06 UTC 2025","passed","Tue Oct 07 12:00:06 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn400WhenPathIsNonNumeric"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","501","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 12:00:24 UTC 2025","passed","Tue Oct 07 12:00:24 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify that deleting an existing author returns 200 OK and subsequent GET returns 404 Not Found","1407","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone()","","Tue Oct 07 11:59:41 UTC 2025","failed","Tue Oct 07 11:59:43 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone"
