"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that creating a book with a past publish date is allowed and the date is stored correctly","459","checkCreateBookWithPastPublishDate(SoftAssertions)","","Tue Oct 07 17:52:40 UTC 2025","passed","Tue Oct 07 17:52:40 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithPastPublishDate"
"Verify that creating duplicate authors is allowed and returns same data (fake API behavior)","729","checkCreateDuplicateAuthorIsAllowed(SoftAssertions)","","Tue Oct 07 17:52:21 UTC 2025","passed","Tue Oct 07 17:52:21 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateDuplicateAuthorIsAllowed"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","325","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/-5 → should return 404 Not Found","","Tue Oct 07 17:52:27 UTC 2025","passed","Tue Oct 07 17:52:28 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"Verify that POST /Authors without body returns 400 Bad Request","890","checkCreateAuthorWithoutBodyShouldReturnBadRequest(SoftAssertions)","","Tue Oct 07 17:52:20 UTC 2025","passed","Tue Oct 07 17:52:21 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithoutBodyShouldReturnBadRequest"
"Verify that invalid author IDs return 400 Bad Request","297","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/abc should return 400 Bad Request","","Tue Oct 07 17:52:23 UTC 2025","passed","Tue Oct 07 17:52:24 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 404 when author does not exist","283","shouldReturn404WhenUpdatingNonExistingAuthor()","","Tue Oct 07 17:52:37 UTC 2025","failed","Tue Oct 07 17:52:37 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn404WhenUpdatingNonExistingAuthor"
"Verify that creating an author with null fields returns 400 Bad Request","306","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 17:52:18 UTC 2025","failed","Tue Oct 07 17:52:18 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","451","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 17:52:52 UTC 2025","passed","Tue Oct 07 17:52:53 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","306","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest(String) GET /Authors/authors/books/9999999 → should return 404 for nonexistent book ID","","Tue Oct 07 17:52:27 UTC 2025","failed","Tue Oct 07 17:52:27 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","294","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 17:52:50 UTC 2025","passed","Tue Oct 07 17:52:51 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify GET /Authors/authors/books/{idBook} returns authors related to that book","507","checkGetAuthorsByBookIdShouldReturnRelatedAuthors(SoftAssertions)","","Tue Oct 07 17:52:30 UTC 2025","passed","Tue Oct 07 17:52:31 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByBookIdShouldReturnRelatedAuthors"
"PUT /Authors/{id} should return 400 when lastName is blank","854","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 17:52:37 UTC 2025","failed","Tue Oct 07 17:52:38 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify that invalid book IDs return 400 Bad Request","280","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/ю should return 400 Bad Request","","Tue Oct 07 17:52:46 UTC 2025","passed","Tue Oct 07 17:52:46 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify that creating a book with empty fields returns sucess","268","checkUserCanCreateBookWithNullFields(SoftAssertions)","","Tue Oct 07 17:52:42 UTC 2025","passed","Tue Oct 07 17:52:42 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"GET /Books/{id} should return the correct book for an existing ID","547","checkGetBookByIdShouldReturnValidBook(SoftAssertions)","","Tue Oct 07 17:52:50 UTC 2025","failed","Tue Oct 07 17:52:50 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","830","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 17:52:32 UTC 2025","failed","Tue Oct 07 17:52:33 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify deleting a non-existent author returns 404 Not Found","301","checkDeleteNonexistentAuthorShouldReturnNotFound()","","Tue Oct 07 17:52:21 UTC 2025","failed","Tue Oct 07 17:52:22 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteNonexistentAuthorShouldReturnNotFound"
"Verify each author has a valid first and last name pattern","15","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 17:52:30 UTC 2025","passed","Tue Oct 07 17:52:30 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","558","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/ю → should return 400 Bad Request","","Tue Oct 07 17:52:29 UTC 2025","passed","Tue Oct 07 17:52:29 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify that invalid book IDs return 400 Bad Request","286","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/null should return 400 Bad Request","","Tue Oct 07 17:52:46 UTC 2025","passed","Tue Oct 07 17:52:47 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
