"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that creating an author with null fields returns 400 Bad Request","447","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 20:13:57 UTC 2025","failed","Tue Oct 07 20:13:57 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","459","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/ю → should return 400 Bad Request","","Tue Oct 07 20:14:12 UTC 2025","passed","Tue Oct 07 20:14:12 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","425","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/$ should return 400 Bad Request","","Tue Oct 07 20:14:43 UTC 2025","passed","Tue Oct 07 20:14:43 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","433","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/$ → should return 400 Bad Request","","Tue Oct 07 20:14:11 UTC 2025","passed","Tue Oct 07 20:14:12 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Create a book with numeric-only title and description","397","checkCreateBookWithNumericStrings(SoftAssertions)","","Tue Oct 07 20:14:32 UTC 2025","passed","Tue Oct 07 20:14:32 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithNumericStrings"
"PUT /Authors/{id} should return 400 when lastName is blank","1095","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 20:14:21 UTC 2025","failed","Tue Oct 07 20:14:22 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify that creating author with special characters in names is accepted","443","checkCreateAuthorWithSpecialCharacters(SoftAssertions)","","Tue Oct 07 20:13:56 UTC 2025","passed","Tue Oct 07 20:13:57 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSpecialCharacters"
"Verify author IDs are in sequential order","8","checkAuthorsAreSortedByIdAscending()","","Tue Oct 07 20:14:15 UTC 2025","passed","Tue Oct 07 20:14:15 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorsAreSortedByIdAscending"
"Verify that invalid book IDs return 400 Bad Request","399","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/abc should return 400 Bad Request","","Tue Oct 07 20:14:34 UTC 2025","passed","Tue Oct 07 20:14:34 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify that creating a book with empty fields except 'publishDate' returns 400 Bad Request","401","checkUserCanCreateBookWithEmptyFieldsExceptDate(SoftAssertions)","","Tue Oct 07 20:14:32 UTC 2025","passed","Tue Oct 07 20:14:32 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFieldsExceptDate"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","1307","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/0 should return 404 Not Found","","Tue Oct 07 20:14:43 UTC 2025","passed","Tue Oct 07 20:14:45 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify that invalid book IDs return 400 Bad Request","413","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/ю should return 400 Bad Request","","Tue Oct 07 20:14:34 UTC 2025","passed","Tue Oct 07 20:14:35 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Create a book with special characters in all string fields","421","checkCreateBookWithSpecialSymbols(SoftAssertions)","","Tue Oct 07 20:14:30 UTC 2025","passed","Tue Oct 07 20:14:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSpecialSymbols"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","402","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest(String) GET /Authors/authors/books/9999999 → should return 404 for nonexistent book ID","","Tue Oct 07 20:14:09 UTC 2025","failed","Tue Oct 07 20:14:09 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","751","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 20:14:45 UTC 2025","passed","Tue Oct 07 20:14:46 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify that creating a book with invalid or empty publishDate returns 400 Bad Request and correct validation error","443","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest()","","Tue Oct 07 20:14:33 UTC 2025","passed","Tue Oct 07 20:14:34 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest"
"Verify that POST /Authors without body returns 400 Bad Request","1044","checkCreateAuthorWithoutBodyShouldReturnBadRequest(SoftAssertions)","","Tue Oct 07 20:13:59 UTC 2025","passed","Tue Oct 07 20:14:00 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithoutBodyShouldReturnBadRequest"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","437","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 20:14:41 UTC 2025","passed","Tue Oct 07 20:14:42 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify that invalid author IDs return 400 Bad Request","416","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/null should return 400 Bad Request","","Tue Oct 07 20:14:06 UTC 2025","passed","Tue Oct 07 20:14:07 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify deleting a non-existent book returns 404 Not Found","389","checkDeleteNonexistentBookShouldReturnNotFound()","","Tue Oct 07 20:14:37 UTC 2025","failed","Tue Oct 07 20:14:37 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteNonexistentBookShouldReturnNotFound"
