"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify double deletion returns 404 for the second call","876","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 11:48:43 UTC 2025","failed","Tue Oct 07 11:48:44 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime"
"Verify creating a Book with only one populated field behaves as expected","589","checkCreateBookWithSingleField(String) Create Book with only field: pageCount","","Tue Oct 07 11:49:00 UTC 2025","passed","Tue Oct 07 11:49:01 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"PUT /Authors/{id} should return 400 when lastName is blank","707","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 11:48:56 UTC 2025","failed","Tue Oct 07 11:48:56 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify that creating a book with a past publish date is allowed and the date is stored correctly","506","checkCreateBookWithPastPublishDate()","","Tue Oct 07 11:48:58 UTC 2025","passed","Tue Oct 07 11:48:59 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithPastPublishDate"
"Verify that invalid author IDs return 400 Bad Request","301","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/ю should return 400 Bad Request","","Tue Oct 07 11:48:45 UTC 2025","passed","Tue Oct 07 11:48:45 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify PUT /Authors/{id} updates an existing author successfully","791","shouldUpdateExistingAuthor()","","Tue Oct 07 11:48:52 UTC 2025","passed","Tue Oct 07 11:48:52 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldUpdateExistingAuthor"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","1715","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 11:49:16 UTC 2025","passed","Tue Oct 07 11:49:18 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"PUT /Authors/{id} should return 400 when idBook = 0 (invalid reference)","738","checkShouldReturnBadRequestWhenIdBookInvalid()","","Tue Oct 07 11:48:52 UTC 2025","failed","Tue Oct 07 11:48:53 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenIdBookInvalid"
"PUT /Authors/{id} should return 404 when author does not exist","291","shouldReturn404WhenUpdatingNonExistingAuthor()","","Tue Oct 07 11:48:55 UTC 2025","failed","Tue Oct 07 11:48:56 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn404WhenUpdatingNonExistingAuthor"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","562","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 11:49:13 UTC 2025","passed","Tue Oct 07 11:49:14 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","304","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/abc should return 400 Bad Request","","Tue Oct 07 11:49:11 UTC 2025","passed","Tue Oct 07 11:49:11 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when firstName is blank","735","checkShouldReturnBadRequestWhenFirstNameBlank(String) [3] 	","","Tue Oct 07 11:48:55 UTC 2025","failed","Tue Oct 07 11:48:55 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","307","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/0 → should return 404 Not Found","","Tue Oct 07 11:48:50 UTC 2025","passed","Tue Oct 07 11:48:50 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify that invalid book IDs return 400 Bad Request","284","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/null should return 400 Bad Request","","Tue Oct 07 11:49:07 UTC 2025","passed","Tue Oct 07 11:49:07 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify that creating an author with null fields returns 400 Bad Request","313","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 11:48:38 UTC 2025","failed","Tue Oct 07 11:48:39 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Verify that all book IDs are unique across the list","2","checkReturnedBookIdsAreUnique()","","Tue Oct 07 11:49:11 UTC 2025","passed","Tue Oct 07 11:49:11 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkReturnedBookIdsAreUnique"
"Verify creating a Book with only one populated field behaves as expected","293","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 11:49:00 UTC 2025","passed","Tue Oct 07 11:49:00 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","309","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/ю → should return 400 Bad Request","","Tue Oct 07 11:48:49 UTC 2025","passed","Tue Oct 07 11:48:49 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","304","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 11:49:11 UTC 2025","passed","Tue Oct 07 11:49:11 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
