"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that creating an author with null fields returns 400 Bad Request","318","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Wed Oct 08 07:43:04 UTC 2025","failed","Wed Oct 08 07:43:05 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Verify deleting a non-existent book returns 404 Not Found","265","checkDeleteNonexistentBookShouldReturnNotFound()","","Wed Oct 08 07:43:33 UTC 2025","failed","Wed Oct 08 07:43:33 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteNonexistentBookShouldReturnNotFound"
"Verify GET /Books/{id} returns the correct book when using a valid random ID","307","checkGetBookByRandomIdShouldReturnValidBookById(SoftAssertions)","","Wed Oct 08 07:43:39 UTC 2025","failed","Wed Oct 08 07:43:40 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByRandomIdShouldReturnValidBookById"
"Verify that creating a book with a past publish date is allowed and the date is stored correctly","437","checkCreateBookWithPastPublishDate(SoftAssertions)","","Wed Oct 08 07:43:25 UTC 2025","passed","Wed Oct 08 07:43:25 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithPastPublishDate"
"Create a book with numeric-only title and description","282","checkCreateBookWithNumericStrings(SoftAssertions)","","Wed Oct 08 07:43:29 UTC 2025","passed","Wed Oct 08 07:43:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithNumericStrings"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","314","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/0 should return 404 Not Found","","Wed Oct 08 07:43:37 UTC 2025","passed","Wed Oct 08 07:43:38 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify that creating a book with empty fields except 'publishDate' returns 400 Bad Request","269","checkUserCanCreateBookWithEmptyFieldsExceptDate(SoftAssertions)","","Wed Oct 08 07:43:29 UTC 2025","passed","Wed Oct 08 07:43:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFieldsExceptDate"
"Verify that deleting an existing author returns 200 OK and subsequent GET returns 404 Not Found","841","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone()","","Wed Oct 08 07:43:08 UTC 2025","failed","Wed Oct 08 07:43:09 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone"
"Verify creating author with only one populated field behaves as expected","292","checkCreateAuthorWithSingleField(String) Create author with single field: lastName","","Wed Oct 08 07:43:06 UTC 2025","passed","Wed Oct 08 07:43:06 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify that POST /Authors without body returns 400 Bad Request","995","checkCreateAuthorWithoutBodyShouldReturnBadRequest(SoftAssertions)","","Wed Oct 08 07:43:06 UTC 2025","passed","Wed Oct 08 07:43:07 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithoutBodyShouldReturnBadRequest"
"Verify updating an existing book successfully changes its fields and returns 200 OK","540","checkUpdateExistingBookShouldReturnOk(SoftAssertions)","","Wed Oct 08 07:43:40 UTC 2025","passed","Wed Oct 08 07:43:40 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturnOk"
"Verify updating a book with null fields returns 400 Bad Request","538","checkUpdateBookWithNullFieldsShouldReturnBadRequest()","","Wed Oct 08 07:43:42 UTC 2025","failed","Wed Oct 08 07:43:42 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithNullFieldsShouldReturnBadRequest"
"Verify that a user can create a book with all required fields and they are correctly returned","277","checkUserCanCreateBookWithAllFields(SoftAssertions)","","Wed Oct 08 07:43:26 UTC 2025","passed","Wed Oct 08 07:43:26 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify that invalid book IDs return 400 Bad Request","274","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/$ should return 400 Bad Request","","Wed Oct 08 07:43:31 UTC 2025","passed","Wed Oct 08 07:43:31 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify that invalid author IDs return 400 Bad Request","284","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/! should return 400 Bad Request","","Wed Oct 08 07:43:10 UTC 2025","passed","Wed Oct 08 07:43:11 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","705","checkShouldReturnBadRequestWhenLastNameBlank(String) [3] 
","","Wed Oct 08 07:43:23 UTC 2025","failed","Wed Oct 08 07:43:24 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","302","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/999999 → should return 404 Not Found","","Wed Oct 08 07:43:14 UTC 2025","passed","Wed Oct 08 07:43:14 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"Verify creating author with only one populated field behaves as expected","289","checkCreateAuthorWithSingleField(String) Create author with single field: idBook","","Wed Oct 08 07:43:06 UTC 2025","passed","Wed Oct 08 07:43:06 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify PUT /Authors/{id} updates an existing author successfully","709","checkShouldUpdateExistingAuthor(SoftAssertions)","","Wed Oct 08 07:43:24 UTC 2025","passed","Wed Oct 08 07:43:25 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldUpdateExistingAuthor"
"Verify that all book IDs are unique across the list","2","checkReturnedBookIdsAreUnique()","","Wed Oct 08 07:43:36 UTC 2025","passed","Wed Oct 08 07:43:36 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkReturnedBookIdsAreUnique"
"Verify that creating a book with empty all fields returns 400 Bad Request","314","checkUserCanCreateBookWithEmptyFields()","","Wed Oct 08 07:43:28 UTC 2025","passed","Wed Oct 08 07:43:28 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFields"
