"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","497","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/null → should return 400 Bad Request","","Tue Oct 07 20:17:12 UTC 2025","passed","Tue Oct 07 20:17:13 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify that user can create an author with all required valid fields","4234","checkUserCanCreateAuthorWithAllFields(SoftAssertions)","","Tue Oct 07 20:16:49 UTC 2025","passed","Tue Oct 07 20:16:53 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify that creating a book with empty fields returns sucess","416","checkUserCanCreateBookWithNullFields(SoftAssertions)","","Tue Oct 07 20:17:33 UTC 2025","passed","Tue Oct 07 20:17:33 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify that invalid book IDs return 400 Bad Request","412","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/$ should return 400 Bad Request","","Tue Oct 07 20:17:38 UTC 2025","passed","Tue Oct 07 20:17:39 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify creating author with only one populated field behaves as expected","395","checkCreateAuthorWithSingleField(String) Create author with single field: lastName","","Tue Oct 07 20:16:55 UTC 2025","passed","Tue Oct 07 20:16:56 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify creating a Book with only one populated field behaves as expected","400","checkCreateBookWithSingleField(String) Create Book with only field: id","","Tue Oct 07 20:17:31 UTC 2025","passed","Tue Oct 07 20:17:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","441","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest(String) GET /Authors/authors/books/9999999 → should return 404 for nonexistent book ID","","Tue Oct 07 20:17:06 UTC 2025","failed","Tue Oct 07 20:17:06 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest"
"Verify that a user can create a book with all required fields and they are correctly returned","410","checkUserCanCreateBookWithAllFields(SoftAssertions)","","Tue Oct 07 20:17:30 UTC 2025","passed","Tue Oct 07 20:17:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","1985","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/0 → should return 404 Not Found","","Tue Oct 07 20:17:06 UTC 2025","passed","Tue Oct 07 20:17:08 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","1031","checkShouldReturnBadRequestWhenLastNameBlank(String) [3] 
","","Tue Oct 07 20:17:27 UTC 2025","failed","Tue Oct 07 20:17:28 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify PUT /Authors/{id} updates an existing author successfully","1095","checkShouldUpdateExistingAuthor(SoftAssertions)","","Tue Oct 07 20:17:28 UTC 2025","passed","Tue Oct 07 20:17:29 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldUpdateExistingAuthor"
"Verify that invalid author IDs return 400 Bad Request","437","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/$ should return 400 Bad Request","","Tue Oct 07 20:17:02 UTC 2025","passed","Tue Oct 07 20:17:03 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when firstName is blank","1142","checkShouldReturnBadRequestWhenFirstNameBlank(String) [1] ","","Tue Oct 07 20:17:21 UTC 2025","failed","Tue Oct 07 20:17:22 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify that sending POST /Books without a request body returns 400 Bad Request","443","checkCreateBookWithoutBodyShouldReturnBadRequest()","","Tue Oct 07 20:17:36 UTC 2025","passed","Tue Oct 07 20:17:37 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithoutBodyShouldReturnBadRequest"
"Verify creating a Book with only one populated field behaves as expected","415","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 20:17:31 UTC 2025","passed","Tue Oct 07 20:17:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Authors/{id} returns correct author by valid ID","1013","checkGetAuthorByIdShouldReturnCorrectAuthor(SoftAssertions)","","Tue Oct 07 20:17:15 UTC 2025","passed","Tue Oct 07 20:17:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorByIdShouldReturnCorrectAuthor"
"PUT /Authors/{id} should return 400 when firstName is blank","1278","checkShouldReturnBadRequestWhenFirstNameBlank(String) [2]  ","","Tue Oct 07 20:17:22 UTC 2025","failed","Tue Oct 07 20:17:23 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"PUT /Authors/{id} should return 400 when firstName is blank","1072","checkShouldReturnBadRequestWhenFirstNameBlank(String) [3] 	","","Tue Oct 07 20:17:23 UTC 2025","failed","Tue Oct 07 20:17:24 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","451","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/abc should return 400 Bad Request","","Tue Oct 07 20:17:45 UTC 2025","passed","Tue Oct 07 20:17:46 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify each author has a valid first and last name pattern","17","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 20:17:13 UTC 2025","passed","Tue Oct 07 20:17:13 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Verify updating an existing book successfully changes its fields and returns 200 OK","844","checkUpdateExistingBookShouldReturnOk(SoftAssertions)","","Tue Oct 07 20:17:52 UTC 2025","passed","Tue Oct 07 20:17:53 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturnOk"
