"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /Books/{id} should return the correct book for an existing ID","1308","checkGetBookByIdShouldReturnValidBook()","","Tue Oct 07 16:02:46 UTC 2025","failed","Tue Oct 07 16:02:48 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"Verify that creating an author with null fields returns 400 Bad Request","510","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 16:01:46 UTC 2025","failed","Tue Oct 07 16:01:47 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"Create a book with numeric-only title and description","483","checkCreateBookWithNumericStrings(SoftAssertions)","","Tue Oct 07 16:02:36 UTC 2025","passed","Tue Oct 07 16:02:37 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithNumericStrings"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","471","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/! → should return 400 Bad Request","","Tue Oct 07 16:02:02 UTC 2025","passed","Tue Oct 07 16:02:03 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify creating a Book with only one populated field behaves as expected","448","checkCreateBookWithSingleField(String) Create Book with only field: publishDate","","Tue Oct 07 16:02:33 UTC 2025","passed","Tue Oct 07 16:02:34 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Authors/{id} returns correct author by valid ID","813","checkGetAuthorByIdShouldReturnCorrectAuthor()","","Tue Oct 07 16:02:06 UTC 2025","passed","Tue Oct 07 16:02:07 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorByIdShouldReturnCorrectAuthor"
"Verify updating a book with empty strings returns 400 Bad Request","907","checkUpdateBookWithEmptyFieldsShouldReturn400()","","Tue Oct 07 16:03:00 UTC 2025","passed","Tue Oct 07 16:03:01 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithEmptyFieldsShouldReturn400"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","497","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/ю should return 400 Bad Request","","Tue Oct 07 16:02:49 UTC 2025","passed","Tue Oct 07 16:02:49 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","1269","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 16:02:07 UTC 2025","failed","Tue Oct 07 16:02:08 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify that creating author with special characters in names is accepted","499","checkCreateAuthorWithSpecialCharacters()","","Tue Oct 07 16:01:46 UTC 2025","passed","Tue Oct 07 16:01:46 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSpecialCharacters"
"Verify creating a Book with only one populated field behaves as expected","915","checkCreateBookWithSingleField(String) Create Book with only field: description","","Tue Oct 07 16:02:31 UTC 2025","passed","Tue Oct 07 16:02:32 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify updating a book with null fields returns 400 Bad Request","932","checkUpdateBookWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 16:02:59 UTC 2025","failed","Tue Oct 07 16:03:00 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithNullFieldsShouldReturnBadRequest"
"Verify that invalid author IDs return 400 Bad Request","492","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/! should return 400 Bad Request","","Tue Oct 07 16:01:55 UTC 2025","passed","Tue Oct 07 16:01:56 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify updating a non-existent book returns 404 Not Found","458","checkUpdateNonExistentBookShouldReturnNotFound()","","Tue Oct 07 16:03:01 UTC 2025","failed","Tue Oct 07 16:03:02 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateNonExistentBookShouldReturnNotFound"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","495","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest(String) GET /Authors/authors/books/-1 → should return 404 for nonexistent book ID","","Tue Oct 07 16:01:59 UTC 2025","failed","Tue Oct 07 16:02:00 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest"
"Verify PUT /Authors/{id} updates an existing author successfully","1623","shouldUpdateExistingAuthor()","","Tue Oct 07 16:02:08 UTC 2025","passed","Tue Oct 07 16:02:10 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldUpdateExistingAuthor"
"Verify that creating an author with empty fields returns 400 Bad Request","473","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest()","","Tue Oct 07 16:01:47 UTC 2025","failed","Tue Oct 07 16:01:48 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","561","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/999999 → should return 404 Not Found","","Tue Oct 07 16:02:01 UTC 2025","passed","Tue Oct 07 16:02:02 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"Verify creating a Book with only one populated field behaves as expected","472","checkCreateBookWithSingleField(String) Create Book with only field: excerpt","","Tue Oct 07 16:02:33 UTC 2025","passed","Tue Oct 07 16:02:33 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Books returns non-empty list and valid fields","1927","checkGetAllBooksShouldReturnValidBooksList()","","Tue Oct 07 16:02:53 UTC 2025","passed","Tue Oct 07 16:02:54 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetAllBooksShouldReturnValidBooksList"
