"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify updating a book with null fields returns 400 Bad Request","916","checkUpdateBookWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 17:46:18 UTC 2025","failed","Tue Oct 07 17:46:19 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithNullFieldsShouldReturnBadRequest"
"Verify that creating a book with identical data twice is allowed and both return the same book data","974","checkUserCanCreateBookWithSameDataTwice(SoftAssertions)","","Tue Oct 07 17:45:55 UTC 2025","passed","Tue Oct 07 17:45:56 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithSameDataTwice"
"Verify updating a non-existent book returns 404 Not Found","476","checkUpdateNonExistentBookShouldReturnNotFound()","","Tue Oct 07 17:46:20 UTC 2025","failed","Tue Oct 07 17:46:21 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateNonExistentBookShouldReturnNotFound"
"Verify that deleting an existing author returns 200 OK and subsequent GET returns 404 Not Found","1467","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone()","","Tue Oct 07 17:45:20 UTC 2025","failed","Tue Oct 07 17:45:22 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","496","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 17:46:08 UTC 2025","passed","Tue Oct 07 17:46:08 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify that each next book has an earlier publish date than the previous one (newest to oldest order)","29","checkBooksPublishDateIsChronologicallyDecreasing()","","Tue Oct 07 17:46:10 UTC 2025","passed","Tue Oct 07 17:46:10 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkBooksPublishDateIsChronologicallyDecreasing"
"Create a book with special characters in all string fields","481","checkCreateBookWithSpecialSymbols(SoftAssertions)","","Tue Oct 07 17:45:54 UTC 2025","passed","Tue Oct 07 17:45:55 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSpecialSymbols"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","2811","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 17:46:15 UTC 2025","passed","Tue Oct 07 17:46:18 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"Verify that user can create an author with minimal valid data","649","checkUserCanCreateAuthorWithMinimalData(SoftAssertions)","","Tue Oct 07 17:45:15 UTC 2025","passed","Tue Oct 07 17:45:16 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithMinimalData"
"Verify that invalid book IDs return 400 Bad Request","463","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/! should return 400 Bad Request","","Tue Oct 07 17:45:59 UTC 2025","passed","Tue Oct 07 17:45:59 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify updating an existing book successfully changes its fields and returns 200 OK","942","checkUpdateExistingBookShouldReturnOk(SoftAssertions)","","Tue Oct 07 17:46:15 UTC 2025","passed","Tue Oct 07 17:46:15 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturnOk"
"Verify double deletion returns 404 for the second call","1414","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 17:45:22 UTC 2025","failed","Tue Oct 07 17:45:23 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime"
"Verify that invalid author IDs return 400 Bad Request","497","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/ю should return 400 Bad Request","","Tue Oct 07 17:45:25 UTC 2025","passed","Tue Oct 07 17:45:25 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify that invalid book IDs return 400 Bad Request","478","checkDeleteInvalidBookIdShouldReturnBadRequest(String) DELETE /Books/$ should return 400 Bad Request","","Tue Oct 07 17:46:00 UTC 2025","passed","Tue Oct 07 17:46:00 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturnBadRequest"
"Verify that invalid author IDs return 400 Bad Request","501","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/abc should return 400 Bad Request","","Tue Oct 07 17:45:23 UTC 2025","passed","Tue Oct 07 17:45:24 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify that sending POST /Books without a request body returns 400 Bad Request","525","checkCreateBookWithoutBodyShouldReturnBadRequest()","","Tue Oct 07 17:45:57 UTC 2025","passed","Tue Oct 07 17:45:58 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithoutBodyShouldReturnBadRequest"
"Verify that creating duplicate authors is allowed and returns same data (fake API behavior)","1144","checkCreateDuplicateAuthorIsAllowed(SoftAssertions)","","Tue Oct 07 17:45:19 UTC 2025","passed","Tue Oct 07 17:45:20 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateDuplicateAuthorIsAllowed"
"Verify updating a book with empty strings returns 400 Bad Request","971","checkUpdateBookWithEmptyFieldsShouldReturn400()","","Tue Oct 07 17:46:19 UTC 2025","passed","Tue Oct 07 17:46:20 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithEmptyFieldsShouldReturn400"
"Verify that invalid author IDs return 400 Bad Request","479","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/null should return 400 Bad Request","","Tue Oct 07 17:45:25 UTC 2025","passed","Tue Oct 07 17:45:26 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify GET /Books returns non-empty list and valid fields","1277","checkGetAllBooksShouldReturnValidBooksList()","","Tue Oct 07 17:46:13 UTC 2025","passed","Tue Oct 07 17:46:14 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetAllBooksShouldReturnValidBooksList"
