"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","371","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/$ should return 400 Bad Request","","Tue Oct 07 12:01:06 UTC 2025","passed","Tue Oct 07 12:01:06 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} with non-numeric path should return 400","348","shouldReturn400WhenPathIsNonNumeric()","","Tue Oct 07 12:00:51 UTC 2025","passed","Tue Oct 07 12:00:51 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn400WhenPathIsNonNumeric"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","350","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/! → should return 400 Bad Request","","Tue Oct 07 12:00:39 UTC 2025","passed","Tue Oct 07 12:00:40 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"PUT /Authors/{id} should return 400 when firstName is blank","821","checkShouldReturnBadRequestWhenFirstNameBlank(String) [3] 	","","Tue Oct 07 12:00:47 UTC 2025","failed","Tue Oct 07 12:00:48 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify that invalid book IDs return 400 Bad Request","335","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/ю should return 400 Bad Request","","Tue Oct 07 12:01:00 UTC 2025","passed","Tue Oct 07 12:01:01 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify DELETE /Books without specifying ID returns 405 Method Not Allowed","344","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 12:01:02 UTC 2025","broken","Tue Oct 07 12:01:02 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteWithoutIdShouldReturn405"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","382","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/-5 → should return 404 Not Found","","Tue Oct 07 12:00:42 UTC 2025","passed","Tue Oct 07 12:00:42 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify creating author with only one populated field behaves as expected","355","checkCreateAuthorWithSingleField(String) Create author with single field: idBook","","Tue Oct 07 12:00:29 UTC 2025","passed","Tue Oct 07 12:00:30 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify that creating a book with empty fields returns sucess","363","checkUserCanCreateBookWithNullFields()","","Tue Oct 07 12:00:55 UTC 2025","passed","Tue Oct 07 12:00:55 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify updating a non-existent book returns 404 Not Found","344","checkUpdateNonExistentBookShouldReturn404()","","Tue Oct 07 12:01:12 UTC 2025","failed","Tue Oct 07 12:01:13 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateNonExistentBookShouldReturn404"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","389","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 12:01:07 UTC 2025","passed","Tue Oct 07 12:01:07 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify that invalid book IDs return 400 Bad Request","353","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/! should return 400 Bad Request","","Tue Oct 07 12:01:00 UTC 2025","passed","Tue Oct 07 12:01:00 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","360","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/999999 → should return 404 for nonexistent book ID","","Tue Oct 07 12:00:38 UTC 2025","failed","Tue Oct 07 12:00:38 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"Verify updating a book with null fields returns 400 Bad Request","672","checkUpdateBookWithNullFieldsShouldReturn400()","","Tue Oct 07 12:01:09 UTC 2025","failed","Tue Oct 07 12:01:09 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithNullFieldsShouldReturn400"
"Verify that invalid book IDs return 400 Bad Request","346","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/$ should return 400 Bad Request","","Tue Oct 07 12:01:01 UTC 2025","passed","Tue Oct 07 12:01:01 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify updating a book with empty strings returns 400 Bad Request","685","checkUpdateBookWithEmptyFieldsShouldReturn400()","","Tue Oct 07 12:01:12 UTC 2025","passed","Tue Oct 07 12:01:12 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithEmptyFieldsShouldReturn400"
"Create a book with numeric-only title and description","359","checkCreateBookWithNumericStrings()","","Tue Oct 07 12:00:57 UTC 2025","passed","Tue Oct 07 12:00:57 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithNumericStrings"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","359","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/abc should return 400 Bad Request","","Tue Oct 07 12:01:05 UTC 2025","passed","Tue Oct 07 12:01:05 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
