"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that invalid author IDs return 400 Bad Request","307","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/$ should return 400 Bad Request","","Tue Oct 07 11:53:09 UTC 2025","passed","Tue Oct 07 11:53:10 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify that a user can create a book with all required fields and they are correctly returned","292","checkUserCanCreateBookWithAllFields()","","Tue Oct 07 11:53:26 UTC 2025","passed","Tue Oct 07 11:53:26 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify creating a Book with only one populated field behaves as expected","294","checkCreateBookWithSingleField(String) Create Book with only field: description","","Tue Oct 07 11:53:27 UTC 2025","passed","Tue Oct 07 11:53:27 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify creating a Book with only one populated field behaves as expected","288","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 11:53:27 UTC 2025","passed","Tue Oct 07 11:53:27 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","295","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/$ → should return 400 Bad Request","","Tue Oct 07 11:53:13 UTC 2025","passed","Tue Oct 07 11:53:14 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"Verify that creating a book with identical data twice is allowed and both return the same book data","572","checkUserCanCreateBookWithSameDataTwice()","","Tue Oct 07 11:53:29 UTC 2025","passed","Tue Oct 07 11:53:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithSameDataTwice"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","305","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/999999 → should return 404 Not Found","","Tue Oct 07 11:53:15 UTC 2025","passed","Tue Oct 07 11:53:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify that creating an author with empty fields returns 400 Bad Request","310","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest()","","Tue Oct 07 11:53:04 UTC 2025","failed","Tue Oct 07 11:53:04 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","309","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/ю should return 400 Bad Request","","Tue Oct 07 11:53:37 UTC 2025","passed","Tue Oct 07 11:53:37 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","2150","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 11:53:20 UTC 2025","failed","Tue Oct 07 11:53:22 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify that invalid book IDs return 400 Bad Request","293","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/ю should return 400 Bad Request","","Tue Oct 07 11:53:33 UTC 2025","passed","Tue Oct 07 11:53:33 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify that deleting an existing book returns 204 No Content and subsequent GET returns 404 Not Found","920","checkDeleteExistingBookShouldReturnOkAndBookShouldBeGone()","","Tue Oct 07 11:53:31 UTC 2025","passed","Tue Oct 07 11:53:32 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteExistingBookShouldReturnOkAndBookShouldBeGone"
"Verify that invalid author IDs return 400 Bad Request","305","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/null should return 400 Bad Request","","Tue Oct 07 11:53:10 UTC 2025","passed","Tue Oct 07 11:53:10 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify creating author with only one populated field behaves as expected","292","checkCreateAuthorWithSingleField(String) Create author with single field: idBook","","Tue Oct 07 11:53:05 UTC 2025","passed","Tue Oct 07 11:53:05 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","298","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/! → should return 400 Bad Request","","Tue Oct 07 11:53:13 UTC 2025","passed","Tue Oct 07 11:53:13 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"GET /Books/{id} should return the correct book for an existing ID","816","checkGetBookByIdShouldReturnValidBook()","","Tue Oct 07 11:53:36 UTC 2025","failed","Tue Oct 07 11:53:36 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"Verify that POST /Authors without body returns 400 Bad Request","890","checkCreateAuthorWithoutBodyShouldReturn400()","","Tue Oct 07 11:53:06 UTC 2025","passed","Tue Oct 07 11:53:07 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithoutBodyShouldReturn400"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","737","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 11:53:16 UTC 2025","failed","Tue Oct 07 11:53:16 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify DELETE /Authors without specifying ID returns 405 Method Not Allowed","289","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 11:53:10 UTC 2025","broken","Tue Oct 07 11:53:10 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteWithoutIdShouldReturn405"
