"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","289","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/ю → should return 400 Bad Request","","Tue Oct 07 20:03:56 UTC 2025","passed","Tue Oct 07 20:03:56 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} with non-numeric path should return 400","319","checkShouldReturn400WhenPathIsNonNumeric()","","Tue Oct 07 20:04:05 UTC 2025","passed","Tue Oct 07 20:04:06 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturn400WhenPathIsNonNumeric"
"GET /Books/{id} should return the correct book for an existing ID","575","checkGetBookByIdShouldReturnValidBook(SoftAssertions)","","Tue Oct 07 20:04:15 UTC 2025","failed","Tue Oct 07 20:04:16 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","303","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/abc → should return 400 Bad Request","","Tue Oct 07 20:03:55 UTC 2025","passed","Tue Oct 07 20:03:55 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Create a book with a title that includes mixed characters","268","checkCreateBookWithMixedCharacters(SoftAssertions)","","Tue Oct 07 20:04:10 UTC 2025","passed","Tue Oct 07 20:04:10 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithMixedCharacters"
"Verify creating author with only one populated field behaves as expected","295","checkCreateAuthorWithSingleField(String) Create author with single field: firstName","","Tue Oct 07 20:03:46 UTC 2025","passed","Tue Oct 07 20:03:46 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify creating a Book with only one populated field behaves as expected","268","checkCreateBookWithSingleField(String) Create Book with only field: id","","Tue Oct 07 20:04:07 UTC 2025","passed","Tue Oct 07 20:04:07 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","1601","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 20:04:21 UTC 2025","passed","Tue Oct 07 20:04:22 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"Verify updating a book without a request body returns 400 Bad Request","4","checkUpdateBookWithoutBodyShouldReturnBadRequest()","","Tue Oct 07 20:04:22 UTC 2025","broken","Tue Oct 07 20:04:22 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithoutBodyShouldReturnBadRequest"
"Verify GET /Books/{id} returns the correct book when using a valid random ID","689","checkGetBookByRandomIdShouldReturnValidBookById(SoftAssertions)","","Tue Oct 07 20:04:19 UTC 2025","passed","Tue Oct 07 20:04:20 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByRandomIdShouldReturnValidBookById"
"Verify that creating a book with identical data twice is allowed and both return the same book data","535","checkUserCanCreateBookWithSameDataTwice(SoftAssertions)","","Tue Oct 07 20:04:09 UTC 2025","passed","Tue Oct 07 20:04:10 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithSameDataTwice"
"Verify that creating a book with empty fields returns sucess","274","checkUserCanCreateBookWithNullFields(SoftAssertions)","","Tue Oct 07 20:04:08 UTC 2025","passed","Tue Oct 07 20:04:09 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify that a user can create a book with all required fields and they are correctly returned","277","checkUserCanCreateBookWithAllFields(SoftAssertions)","","Tue Oct 07 20:04:06 UTC 2025","passed","Tue Oct 07 20:04:07 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify each author has a valid first and last name pattern","14","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 20:03:57 UTC 2025","passed","Tue Oct 07 20:03:57 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Verify that creating a book with invalid or empty publishDate returns 400 Bad Request and correct validation error","290","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest()","","Tue Oct 07 20:04:11 UTC 2025","passed","Tue Oct 07 20:04:11 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","282","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest(String) GET /Authors/authors/books/0 → should return 404 for nonexistent book ID","","Tue Oct 07 20:03:53 UTC 2025","failed","Tue Oct 07 20:03:54 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturnBadRequest"
"Verify that user can create an author with all required valid fields","4482","checkUserCanCreateAuthorWithAllFields(SoftAssertions)","","Tue Oct 07 20:03:40 UTC 2025","passed","Tue Oct 07 20:03:45 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","298","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/null → should return 400 Bad Request","","Tue Oct 07 20:03:56 UTC 2025","passed","Tue Oct 07 20:03:56 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","293","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/$ → should return 400 Bad Request","","Tue Oct 07 20:03:56 UTC 2025","passed","Tue Oct 07 20:03:56 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"Verify creating a Book with only one populated field behaves as expected","272","checkCreateBookWithSingleField(String) Create Book with only field: publishDate","","Tue Oct 07 20:04:08 UTC 2025","passed","Tue Oct 07 20:04:08 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify creating a Book with only one populated field behaves as expected","265","checkCreateBookWithSingleField(String) Create Book with only field: pageCount","","Tue Oct 07 20:04:07 UTC 2025","passed","Tue Oct 07 20:04:08 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
