"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PUT /Authors/{id} with non-numeric path should return 400","272","shouldReturn400WhenPathIsNonNumeric()","","Tue Oct 07 11:12:47 UTC 2025","passed","Tue Oct 07 11:12:47 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn400WhenPathIsNonNumeric"
"Verify that user can create an author with all required valid fields","4689","checkUserCanCreateAuthorWithAllFields()","","Tue Oct 07 11:12:12 UTC 2025","passed","Tue Oct 07 11:12:16 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","308","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/-1 → should return 404 for nonexistent book ID","","Tue Oct 07 11:12:34 UTC 2025","failed","Tue Oct 07 11:12:35 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"Verify that creating a book with empty all fields returns 400 Bad Request","333","checkUserCanCreateBookWithEmptyFields()","","Tue Oct 07 11:12:50 UTC 2025","passed","Tue Oct 07 11:12:50 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFields"
"Verify that invalid author IDs return 400 Bad Request","307","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/! should return 400 Bad Request","","Tue Oct 07 11:12:32 UTC 2025","passed","Tue Oct 07 11:12:32 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify that all book IDs are unique across the list","2","checkReturnedBookIdsAreUnique()","","Tue Oct 07 11:12:58 UTC 2025","passed","Tue Oct 07 11:12:58 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkReturnedBookIdsAreUnique"
"Verify GET /Books/{id} returns the correct book when using a valid random ID","573","checkGetBookByRandomIdShouldReturnValidBookById()","","Tue Oct 07 11:13:03 UTC 2025","passed","Tue Oct 07 11:13:03 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByRandomIdShouldReturnValidBookById"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","297","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/0 → should return 404 for nonexistent book ID","","Tue Oct 07 11:12:34 UTC 2025","failed","Tue Oct 07 11:12:34 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","559","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 11:13:00 UTC 2025","passed","Tue Oct 07 11:13:01 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","327","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/0 → should return 404 Not Found","","Tue Oct 07 11:12:38 UTC 2025","passed","Tue Oct 07 11:12:38 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify that each next book has an earlier publish date than the previous one (newest to oldest order)","27","checkBooksPublishDateIsChronologicallyDecreasing()","","Tue Oct 07 11:13:00 UTC 2025","passed","Tue Oct 07 11:13:00 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkBooksPublishDateIsChronologicallyDecreasing"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","924","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/-5 should return 404 Not Found","","Tue Oct 07 11:13:01 UTC 2025","passed","Tue Oct 07 11:13:02 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify creating a Book with only one populated field behaves as expected","343","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 11:12:48 UTC 2025","passed","Tue Oct 07 11:12:49 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","2512","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 11:13:04 UTC 2025","passed","Tue Oct 07 11:13:06 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"Verify that creating a book with invalid or empty publishDate returns 400 Bad Request and correct validation error","305","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest()","","Tue Oct 07 11:12:52 UTC 2025","passed","Tue Oct 07 11:12:53 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest"
"Verify deleting a non-existent book returns 404 Not Found","283","checkDeleteNonexistentBookShouldReturnNotFound()","","Tue Oct 07 11:12:55 UTC 2025","failed","Tue Oct 07 11:12:56 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteNonexistentBookShouldReturnNotFound"
"Verify DELETE /Books without specifying ID returns 405 Method Not Allowed","270","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 11:12:56 UTC 2025","broken","Tue Oct 07 11:12:56 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteWithoutIdShouldReturn405"
"Verify that invalid book IDs return 400 Bad Request","271","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/! should return 400 Bad Request","","Tue Oct 07 11:12:54 UTC 2025","passed","Tue Oct 07 11:12:54 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
