"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that invalid author IDs return 400 Bad Request","283","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/ю should return 400 Bad Request","","Tue Oct 07 20:06:31 UTC 2025","passed","Tue Oct 07 20:06:31 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify each author has a valid first and last name pattern","16","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 20:06:36 UTC 2025","passed","Tue Oct 07 20:06:36 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Create a book with a title that includes mixed characters","268","checkCreateBookWithMixedCharacters(SoftAssertions)","","Tue Oct 07 20:06:50 UTC 2025","passed","Tue Oct 07 20:06:50 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithMixedCharacters"
"Create a book with emoji and unicode characters","285","checkCreateBookWithEmojiAndUnicode(SoftAssertions)","","Tue Oct 07 20:06:46 UTC 2025","passed","Tue Oct 07 20:06:46 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmojiAndUnicode"
"Verify that invalid author IDs return 400 Bad Request","284","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/abc should return 400 Bad Request","","Tue Oct 07 20:06:30 UTC 2025","passed","Tue Oct 07 20:06:30 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify creating author with only one populated field behaves as expected","291","checkCreateAuthorWithSingleField(String) Create author with single field: firstName","","Tue Oct 07 20:06:25 UTC 2025","passed","Tue Oct 07 20:06:26 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","291","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/ю should return 400 Bad Request","","Tue Oct 07 20:06:57 UTC 2025","passed","Tue Oct 07 20:06:57 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify updating an existing book successfully changes its fields and returns 200 OK","538","checkUpdateExistingBookShouldReturnOk(SoftAssertions)","","Tue Oct 07 20:06:59 UTC 2025","passed","Tue Oct 07 20:07:00 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturnOk"
"Verify that creating author with special characters in names is accepted","327","checkCreateAuthorWithSpecialCharacters(SoftAssertions)","","Tue Oct 07 20:06:24 UTC 2025","passed","Tue Oct 07 20:06:24 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSpecialCharacters"
"Verify deleting a non-existent book returns 404 Not Found","264","checkDeleteNonexistentBookShouldReturnNotFound()","","Tue Oct 07 20:06:53 UTC 2025","failed","Tue Oct 07 20:06:54 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteNonexistentBookShouldReturnNotFound"
"Verify updating a non-existent book returns 404 Not Found","268","checkUpdateNonExistentBookShouldReturnNotFound()","","Tue Oct 07 20:07:03 UTC 2025","failed","Tue Oct 07 20:07:03 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateNonExistentBookShouldReturnNotFound"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","338","checkGetAuthorWithInvalidIdShouldReturnBadRequest(String) GET /Authors/$ → should return 400 Bad Request","","Tue Oct 07 20:06:35 UTC 2025","passed","Tue Oct 07 20:06:35 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","741","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 20:06:42 UTC 2025","failed","Tue Oct 07 20:06:42 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify creating a Book with only one populated field behaves as expected","269","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 20:06:47 UTC 2025","passed","Tue Oct 07 20:06:47 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify deleting a non-existent author returns 404 Not Found","302","checkDeleteNonexistentAuthorShouldReturnNotFound()","","Tue Oct 07 20:06:28 UTC 2025","failed","Tue Oct 07 20:06:28 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteNonexistentAuthorShouldReturnNotFound"
"Verify that creating a book with empty fields returns sucess","282","checkUserCanCreateBookWithNullFields(SoftAssertions)","","Tue Oct 07 20:06:48 UTC 2025","passed","Tue Oct 07 20:06:48 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify that each next book has an earlier publish date than the previous one (newest to oldest order)","66","checkBooksPublishDateIsChronologicallyDecreasing()","","Tue Oct 07 20:06:58 UTC 2025","passed","Tue Oct 07 20:06:58 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkBooksPublishDateIsChronologicallyDecreasing"
"Verify that invalid author IDs return 400 Bad Request","282","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/null should return 400 Bad Request","","Tue Oct 07 20:06:31 UTC 2025","passed","Tue Oct 07 20:06:31 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"Verify that creating an author with empty fields returns 400 Bad Request","291","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest()","","Tue Oct 07 20:06:25 UTC 2025","failed","Tue Oct 07 20:06:25 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest"
"Verify that all book IDs are unique across the list","2","checkReturnedBookIdsAreUnique()","","Tue Oct 07 20:06:56 UTC 2025","passed","Tue Oct 07 20:06:56 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkReturnedBookIdsAreUnique"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","291","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 20:06:56 UTC 2025","passed","Tue Oct 07 20:06:56 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
